dataset,algorithm,number_of_classes,number_of_categories,train_size,test_size,cv_idx,accuracy,precision,recall,f1,auc,train_time,pred_time
ring,GNB,2,0,6660,740,7,0.9837837837837838,0.9837969750203794,0.9837837837837838,0.9837831914105888,0.9837526664913357,0.005654096603393555,0.0005059242248535156
ring,GNB,2,0,6660,740,8,0.9716216216216216,0.9720300179455109,0.9716216216216216,0.9716107834301163,0.9714575845241225,0.0035889148712158203,0.0003407001495361328
ring,GNB,2,0,6660,740,9,0.9743243243243244,0.9747359834683779,0.9743243243243244,0.9743145183415337,0.9741606031384237,0.005751848220825195,0.0007627010345458984
ring,GNB,2,0,6660,740,10,0.9797297297297297,0.9798974396061668,0.9797297297297297,0.9797258413928889,0.9796250840127406,0.0037064552307128906,0.0002830028533935547
ring,KNN,2,0,6660,740,1,0.7108108108108108,0.8162392375339566,0.7108108108108108,0.6835371188496189,0.7084468664850136,0.0006480216979980469,0.17232847213745117
ring,KNN,2,0,6660,740,2,0.7121621621621622,0.816785813116871,0.7121621621621622,0.6852892166522608,0.7098092643051771,0.0009684562683105469,0.1487107276916504
ring,KNN,2,0,6660,740,3,0.7283783783783784,0.8234932667859497,0.7283783783783784,0.7059884062717143,0.726158038147139,0.0009553432464599609,0.15251970291137695
ring,KNN,2,0,6660,740,4,0.7027027027027027,0.8129984959664555,0.7027027027027027,0.6729324969893402,0.7002724795640327,0.0019550323486328125,0.18362760543823242
ring,KNN,2,0,6660,740,5,0.7148648648648649,0.8177084777084777,0.7148648648648649,0.6884942063304842,0.7117486338797814,0.0009961128234863281,0.135697603225708
ring,KNN,2,0,6660,740,6,0.7202702702702702,0.8199330139089175,0.7202702702702702,0.6954398107905961,0.7172131147540983,0.0011594295501708984,0.1425631046295166
ring,KNN,2,0,6660,740,7,0.7243243243243244,0.8216216216216217,0.7243243243243244,0.7006054756054757,0.7213114754098361,0.0005555152893066406,0.1230936050415039
ring,KNN,2,0,6660,740,8,0.7108108108108108,0.8160599374885089,0.7108108108108108,0.6832403535106237,0.7076502732240437,0.0013327598571777344,0.14306282997131348
ring,KNN,2,0,6660,740,9,0.7175675675675676,0.8188169301376849,0.7175675675675676,0.6919754065399216,0.71448087431694,0.0008893013000488281,0.13204145431518555
ring,KNN,2,0,6660,740,10,0.7337837837837838,0.8256307095186255,0.7337837837837838,0.7125186067242142,0.7308743169398907,0.0007174015045166016,0.12868666648864746
ring,MLP,2,0,6660,740,1,0.7756756756756756,0.7760022292534315,0.7756756756756756,0.7755608898372056,0.7755075205820688,3.3218371868133545,0.000812530517578125
ring,MLP,2,0,6660,740,2,0.7837837837837838,0.784239845936504,0.7837837837837838,0.7836446759746389,0.783594246517302,3.979745864868164,0.0007174015045166016
ring,MLP,2,0,6660,740,3,0.7945945945945946,0.7952182693697054,0.7945945945945946,0.7945345674441563,0.7947564120358532,3.194977283477783,0.0006630420684814453
ring,MLP,2,0,6660,740,4,0.7581081081081081,0.7581152944669775,0.7581081081081081,0.7581103168639122,0.7581031623700608,3.707893133163452,0.0009989738464355469
ring,MLP,2,0,6660,740,5,0.7783783783783784,0.7798019338777088,0.7783783783783784,0.7779694584462625,0.7779433681073026,5.8384363651275635,0.0008046627044677734
ring,MLP,2,0,6660,740,6,0.7756756756756756,0.7776946079271662,0.7756756756756756,0.7754050675156986,0.7760877823558633,3.3923325538635254,0.0007784366607666016
ring,MLP,2,0,6660,740,7,0.7648648648648648,0.7648648648648648,0.7648648648648648,0.7648648648648648,0.7648373805557991,5.406092643737793,0.0008077621459960938
ring,MLP,2,0,6660,740,8,0.777027027027027,0.778459246149175,0.777027027027027,0.7768538832138868,0.7773662371058707,5.786756992340088,0.0008018016815185547
ring,MLP,2,0,6660,740,9,0.7837837837837838,0.7893682945766278,0.7837837837837838,0.7829519330922683,0.7844890564273399,3.2452352046966553,0.0007920265197753906
ring,MLP,2,0,6660,740,10,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.7837585108559072,4.192240953445435,0.0008337497711181641
ring,NC,2,0,6660,740,1,0.7581081081081081,0.7636561615533577,0.7581081081081081,0.7566159613304291,0.7574895354698263,0.0010280609130859375,0.00037169456481933594
ring,NC,2,0,6660,740,2,0.772972972972973,0.7810879189223887,0.772972972972973,0.7710988600540839,0.7722567590272553,0.0011186599731445312,0.0003495216369628906
ring,NC,2,0,6660,740,3,0.7621621621621621,0.7656973007486404,0.7621621621621621,0.7612022589457922,0.7616643899160647,0.0015625953674316406,0.00030732154846191406
ring,NC,2,0,6660,740,4,0.7405405405405405,0.7485743473321113,0.7405405405405405,0.7381322354295328,0.7397783638077009,0.0026955604553222656,0.0007507801055908203
ring,NC,2,0,6660,740,5,0.7675675675675676,0.7726149402295449,0.7675675675675676,0.7662344992050875,0.7667806317758101,0.0015230178833007812,0.0002918243408203125
ring,NC,2,0,6660,740,6,0.7581081081081081,0.7604565206832641,0.7581081081081081,0.7573698961299199,0.7575392302971858,0.0015652179718017578,0.0002830028533935547
ring,NC,2,0,6660,740,7,0.7621621621621621,0.7679300906307657,0.7621621621621621,0.7605938005478763,0.7613161509014932,0.0011320114135742188,0.0003209114074707031
ring,NC,2,0,6660,740,8,0.7527027027027027,0.75405632270761,0.7527027027027027,0.7522169192154967,0.7522500803600128,0.0011713504791259766,0.0004608631134033203
ring,NC,2,0,6660,740,9,0.7675675675675676,0.7748925802915422,0.7675675675675676,0.7657087933704849,0.7666345226615237,0.0013375282287597656,0.0002567768096923828
ring,NC,2,0,6660,740,10,0.7810810810810811,0.7864226386609091,0.7810810810810811,0.7798255166931638,0.780295724847316,0.0011730194091796875,0.00031566619873046875
ring,QDA,2,0,6660,740,1,0.9878378378378379,0.9878691176563518,0.9878378378378379,0.9878372380807912,0.9878041653578394,0.008211374282836914,0.0006706714630126953
ring,QDA,2,0,6660,740,2,0.9851351351351352,0.9851680058436815,0.9851351351351352,0.9851353794484708,0.9851670307032603,0.005059003829956055,0.0004458427429199219
ring,QDA,2,0,6660,740,3,0.972972972972973,0.973850259197303,0.972972972972973,0.97295558449683,0.9727958740896041,0.006461620330810547,0.0005745887756347656
ring,QDA,2,0,6660,740,4,0.9824324324324324,0.9824653031409789,0.9824324324324324,0.9824327211663746,0.9824641503093702,0.00861668586730957,0.0006210803985595703
ring,QDA,2,0,6660,740,5,0.9783783783783784,0.9784317861665928,0.9783783783783784,0.9783764826318017,0.978317407439876,0.006744861602783203,0.00041556358337402344
ring,QDA,2,0,6660,740,6,0.9797297297297297,0.9798144243835266,0.9797297297297297,0.9797273229102994,0.979654305835598,0.006493330001831055,0.0006132125854492188
ring,QDA,2,0,6660,740,7,0.9837837837837838,0.9837837837837838,0.9837837837837838,0.9837837837837838,0.983781888314193,0.007775068283081055,0.0005848407745361328
ring,QDA,2,0,6660,740,8,0.9702702702702702,0.9707554133566253,0.9702702702702702,0.9702572309151255,0.9700914643055433,0.0060422420501708984,0.0005385875701904297
ring,QDA,2,0,6660,740,9,0.9702702702702702,0.9704833939792553,0.9702702702702702,0.9702633177771298,0.9701499079512581,0.005776643753051758,0.0005824565887451172
ring,QDA,2,0,6660,740,10,0.9783783783783784,0.9787219891942506,0.9783783783783784,0.9783712669905377,0.9782297419713041,0.006479740142822266,0.0003643035888671875
ring,RF,2,0,6660,740,1,0.8932432432432432,0.8944660256923688,0.8932432432432432,0.8931325570282472,0.8930061143537559,0.05499887466430664,0.002735614776611328
ring,RF,2,0,6660,740,2,0.9108108108108108,0.9138482761368334,0.9108108108108108,0.9106122337484805,0.9104543030586378,0.06050610542297363,0.002933025360107422
ring,RF,2,0,6660,740,3,0.8891891891891892,0.8951983969337259,0.8891891891891892,0.8887027487318185,0.8886778531824591,0.08624911308288574,0.002265453338623047
ring,RF,2,0,6660,740,4,0.9054054054054054,0.9065529110076704,0.9054054054054054,0.9053154675178942,0.9051800337494794,0.07224893569946289,0.0038907527923583984
ring,RF,2,0,6660,740,5,0.9283783783783783,0.9306187413551746,0.9283783783783783,0.9282545029586895,0.9279755121124457,0.10862922668457031,0.002529144287109375
ring,RF,2,0,6660,740,6,0.9135135135135135,0.9137906955410467,0.9135135135135135,0.9134850679621508,0.9133572952280763,0.04760265350341797,0.0020322799682617188
ring,RF,2,0,6660,740,7,0.9,0.9016221458168032,0.9,0.8998594888908403,0.8996376493965693,0.050124168395996094,0.0022935867309570312
ring,RF,2,0,6660,740,8,0.9162162162162162,0.9173883046510023,0.9162162162162162,0.9161304123646117,0.9159142047280909,0.10239148139953613,0.014462947845458984
ring,RF,2,0,6660,740,9,0.9094594594594595,0.9109889651862613,0.9094594594594595,0.9093413643264643,0.909112825458052,0.056661367416381836,0.002831697463989258
ring,RF,2,0,6660,740,10,0.9202702702702703,0.9221422224817811,0.9202702702702703,0.9201499121676392,0.9198956780923994,0.05658221244812012,0.002672433853149414
ring,SEVQ,2,1804,6660,740,1,0.9013513513513514,0.9103212981133542,0.9013513513513514,0.9007428222185548,0.9007421963459978,9.26203966140747,0.08155274391174316
ring,SEVQ,2,1839,6660,740,2,0.8864864864864865,0.8947812647178908,0.8864864864864865,0.885810413354531,0.8858873118028212,8.627453565597534,0.08805418014526367
ring,SEVQ,2,1802,6660,740,3,0.8621621621621621,0.8806797659429239,0.8621621621621621,0.8603197489300451,0.8612545748076937,9.237519264221191,0.10521721839904785
ring,SEVQ,2,1730,6660,740,4,0.8743243243243243,0.8839501839501839,0.8743243243243243,0.873437337959077,0.8736695619142237,9.141451597213745,0.08262133598327637
ring,SEVQ,2,1801,6660,740,5,0.8918918918918919,0.9030551404857297,0.8918918918918919,0.8910273457537139,0.8909733789193771,9.132493734359741,0.0803976058959961
ring,SEVQ,2,1800,6660,740,6,0.8770270270270271,0.8888400891526387,0.8770270270270271,0.8759509843163588,0.8760629438064347,8.750125885009766,0.08672261238098145
ring,SEVQ,2,1845,6660,740,7,0.8972972972972973,0.9078814786594673,0.8972972972972973,0.896525574372109,0.8964086379708366,9.360358476638794,0.08006548881530762
ring,SEVQ,2,1814,6660,740,8,0.8567567567567568,0.8739882453538841,0.8567567567567568,0.8548887911651316,0.8555711405277462,9.235040187835693,0.07891511917114258
ring,SEVQ,2,1786,6660,740,9,0.8756756756756757,0.8894174579985391,0.8756756756756757,0.8744221378101078,0.8746383799421409,9.21701693534851,0.08538556098937988
ring,SEVQ,2,1795,6660,740,10,0.8878378378378379,0.8985088536812674,0.8878378378378379,0.8869681683031497,0.886933461909354,8.758400201797485,0.08684897422790527
ring,SVC,2,0,6660,740,1,0.9864864864864865,0.9866127136206584,0.9864864864864865,0.9864847092240709,0.9864198522912391,0.29877519607543945,0.027461767196655273
ring,SVC,2,0,6660,740,2,0.9837837837837838,0.9837986300020355,0.9837837837837838,0.9837840206967136,0.9838046328830968,0.23440909385681152,0.03801584243774414
ring,SVC,2,0,6660,740,3,0.9743243243243244,0.9749036359622993,0.9743243243243244,0.9743127354355721,0.9741801871562046,0.2463231086730957,0.02526569366455078
ring,SVC,2,0,6660,740,4,0.981081081081081,0.9810959667839557,0.981081081081081,0.9810813574794992,0.9811017524892067,0.4101598262786865,0.03538393974304199
ring,SVC,2,0,6660,740,5,0.9797297297297297,0.9797326422312724,0.9797297297297297,0.9797293965313706,0.9797127494813127,0.2612287998199463,0.024909257888793945
ring,SVC,2,0,6660,740,6,0.9743243243243244,0.9744889912174364,0.9743243243243244,0.974319399097659,0.9742190467841384,0.3515048027038574,0.036446332931518555
ring,SVC,2,0,6660,740,7,0.981081081081081,0.9810962435085857,0.981081081081081,0.9810814956938515,0.9811080915227491,0.27870988845825195,0.03353524208068848
ring,SVC,2,0,6660,740,8,0.9716216216216216,0.971784767023071,0.9716216216216216,0.9716161779500441,0.9715160281698373,0.28718090057373047,0.025296449661254883
ring,SVC,2,0,6660,740,9,0.9743243243243244,0.9747359834683779,0.9743243243243244,0.9743145183415337,0.9741606031384237,0.2404494285583496,0.025505542755126953
ring,SVC,2,0,6660,740,10,0.9756756756756757,0.975892593872061,0.9756756756756757,0.9756699872721972,0.9755559451798602,0.26111674308776855,0.029709339141845703
ring,XGB,2,0,6660,740,1,0.9337837837837838,0.9349040454951785,0.9337837837837838,0.9337262807851043,0.9335712355085433,8.371820449829102,0.0686483383178711
ring,XGB,2,0,6660,740,2,0.9351351351351351,0.9366491642991368,0.9351351351351351,0.9350620634679624,0.9348898028358329,5.050513744354248,0.0005955696105957031
ring,XGB,2,0,6660,740,3,0.9351351351351351,0.9376046052452381,0.9351351351351351,0.9350221293168786,0.934824057096522,9.434171438217163,0.0007436275482177734
ring,XGB,2,0,6660,740,4,0.927027027027027,0.9280120570815945,0.927027027027027,0.9269693982496345,0.9268249921470366,8.10717225074768,0.0005552768707275391
ring,XGB,2,0,6660,740,5,0.9337837837837838,0.9360574287791641,0.9337837837837838,0.9336692574523735,0.9333815493410479,7.744821548461914,0.0678858757019043
ring,XGB,2,0,6660,740,6,0.9378378378378378,0.9399666136724961,0.9378378378378378,0.9377372761126632,0.9374506881739282,5.30103874206543,0.03542160987854004
ring,XGB,2,0,6660,740,7,0.9405405405405406,0.9426848171701113,0.9405405405405406,0.9404443510642864,0.9401537067882295,8.253933429718018,0.03215742111206055
ring,XGB,2,0,6660,740,8,0.9337837837837838,0.934669477001606,0.9337837837837838,0.9337323337323338,0.9335276584553345,7.587301254272461,0.0022711753845214844
ring,XGB,2,0,6660,740,9,0.918918918918919,0.920939189189189,0.918918918918919,0.9187877514512999,0.9185295578738202,6.055227518081665,0.01299595832824707
ring,XGB,2,0,6660,740,10,0.9256756756756757,0.9275764309720167,0.9256756756756757,0.9255634774444094,0.9253017153210017,5.524562358856201,0.04322028160095215
satimage,AB,6,0,5792,643,1,0.7558320373250389,0.7807303903291269,0.7558320373250389,0.7549835118057517,0.8460124902631645,0.7742195129394531,0.022900819778442383
satimage,AB,6,0,5791,644,2,0.6583850931677019,0.7052678857210912,0.6583850931677019,0.6609098773011327,0.7858919088909055,0.6030356884002686,0.016221046447753906
satimage,AB,6,0,5791,644,3,0.6816770186335404,0.7039670994292995,0.6816770186335404,0.6550599603246999,0.7960768983355309,0.6499013900756836,0.016596555709838867
satimage,AB,6,0,5791,644,4,0.6739130434782609,0.7219387005534629,0.6739130434782609,0.6602974389899824,0.8090180326579146,0.7078523635864258,0.017824411392211914
satimage,AB,6,0,5791,644,5,0.5372670807453416,0.5392131860251165,0.5372670807453416,0.5301693338718796,0.6887553659022854,0.6132767200469971,0.01554107666015625
satimage,AB,6,0,5791,644,6,0.6754658385093167,0.7337277308229851,0.6754658385093167,0.665064505226838,0.8115120954128079,0.6912481784820557,0.016246795654296875
satimage,AB,6,0,5791,644,7,0.7375776397515528,0.755107742274348,0.7375776397515528,0.7355616880887037,0.8340225719845167,0.6327636241912842,0.016596555709838867
satimage,AB,6,0,5793,642,8,0.6557632398753894,0.7036098900914838,0.6557632398753894,0.6129145543484824,0.7645972368599602,0.6626851558685303,0.016427278518676758
satimage,AB,6,0,5792,643,9,0.6625194401244168,0.7098337608318354,0.6625194401244168,0.6560024450411411,0.797113268746281,0.649787187576294,0.015742063522338867
satimage,AB,6,0,5792,643,10,0.7465007776049767,0.7544526386262193,0.7465007776049767,0.7442778576331425,0.8331979900936392,0.6721196174621582,0.016094446182250977
satimage,DT,6,0,5792,643,1,0.8304821150855366,0.8261925330222114,0.8304821150855366,0.8179161461042513,0.869722288837527,0.10743880271911621,0.0003635883331298828
satimage,DT,6,0,5791,644,2,0.8152173913043478,0.8167951430167998,0.8152173913043478,0.8113008091329114,0.864461114301139,0.067230224609375,0.0002586841583251953
satimage,DT,6,0,5791,644,3,0.8214285714285714,0.818476421837392,0.8214285714285714,0.8184410376714604,0.8736316019554511,0.11995148658752441,0.0004410743713378906
satimage,DT,6,0,5791,644,4,0.827639751552795,0.8253644038744289,0.827639751552795,0.8250161646725863,0.8787990209163172,0.10235929489135742,0.0003228187561035156
satimage,DT,6,0,5791,644,5,0.8136645962732919,0.805829453221946,0.8136645962732919,0.8080701456049452,0.8668098264462927,0.17863011360168457,0.0002818107604980469
satimage,DT,6,0,5791,644,6,0.8354037267080745,0.8280105720675673,0.8354037267080745,0.8281060322687908,0.8817379647207012,0.09497356414794922,0.0003008842468261719
satimage,DT,6,0,5791,644,7,0.8260869565217391,0.8241861923356336,0.8260869565217391,0.8248483990636217,0.8799869471497986,0.14120006561279297,0.00041961669921875
satimage,DT,6,0,5793,642,8,0.8130841121495327,0.8236646409394092,0.8130841121495327,0.7886942236651207,0.8619609547568231,0.04673266410827637,0.00023674964904785156
satimage,DT,6,0,5792,643,9,0.8195956454121306,0.8142545224614437,0.8195956454121306,0.812465779296758,0.8684259949558465,0.07772254943847656,0.0002727508544921875
satimage,DT,6,0,5792,643,10,0.8273716951788491,0.8235145473588461,0.8273716951788491,0.8218515789270077,0.8741489800879049,0.09662914276123047,0.00035309791564941406
satimage,GNB,6,0,5792,643,1,0.7978227060653188,0.8227278403569638,0.7978227060653188,0.8059635744052198,0.8736368495389931,0.006170511245727539,0.001447916030883789
satimage,GNB,6,0,5791,644,2,0.7950310559006211,0.8165573329109149,0.7950310559006211,0.8026841065334939,0.8690005147532781,0.006157875061035156,0.0015611648559570312
satimage,GNB,6,0,5791,644,3,0.8136645962732919,0.8306479407944114,0.8136645962732919,0.8200768818387766,0.8837355902125631,0.005858898162841797,0.001184701919555664
satimage,GNB,6,0,5791,644,4,0.7888198757763976,0.8152693877847109,0.7888198757763976,0.7960451552120751,0.8722996003097299,0.0049495697021484375,0.0010895729064941406
satimage,GNB,6,0,5791,644,5,0.765527950310559,0.7929872067744486,0.765527950310559,0.7754367155797227,0.8535758042170061,0.004344463348388672,0.0008525848388671875
satimage,GNB,6,0,5791,644,6,0.8183229813664596,0.8378948251900968,0.8183229813664596,0.823856741280405,0.8910967781761533,0.008145809173583984,0.006077766418457031
satimage,GNB,6,0,5791,644,7,0.7732919254658385,0.8062321122445316,0.7732919254658385,0.7839102269084514,0.8621871138386431,0.004973649978637695,0.0010488033294677734
satimage,GNB,6,0,5793,642,8,0.794392523364486,0.8197756375637845,0.794392523364486,0.8021947360087325,0.8727458241993513,0.005639076232910156,0.0010499954223632812
satimage,GNB,6,0,5792,643,9,0.8009331259720062,0.8281553253611373,0.8009331259720062,0.8086438186100048,0.8758406872476485,0.007344245910644531,0.0010101795196533203
satimage,GNB,6,0,5792,643,10,0.8087091757387247,0.8313482211908172,0.8087091757387247,0.8162254766017208,0.8815521693429075,0.004316091537475586,0.0009233951568603516
satimage,KNN,6,0,5792,643,1,0.9144634525660964,0.9150151616148043,0.9144634525660964,0.9141619983936282,0.9430191048277724,0.0005648136138916016,0.19289755821228027
satimage,KNN,6,0,5791,644,2,0.9006211180124224,0.9003078703801874,0.9006211180124224,0.9002510236991479,0.9318748909145708,0.0011749267578125,0.10615038871765137
satimage,KNN,6,0,5791,644,3,0.9239130434782609,0.9224204475288527,0.9239130434782609,0.9226957633985304,0.9465143814235668,0.0014541149139404297,0.23413491249084473
satimage,KNN,6,0,5791,644,4,0.9239130434782609,0.9255711257097968,0.9239130434782609,0.9240608801036507,0.9520207213106537,0.0007851123809814453,0.19414043426513672
satimage,KNN,6,0,5791,644,5,0.906832298136646,0.9064811431250294,0.906832298136646,0.9065477586090017,0.9376383189523334,0.0017154216766357422,0.23479151725769043
satimage,KNN,6,0,5791,644,6,0.9145962732919255,0.9171458681779403,0.9145962732919255,0.9156287720089877,0.9463660750101195,0.0007672309875488281,0.2239515781402588
satimage,KNN,6,0,5791,644,7,0.8866459627329193,0.8858897596455458,0.8866459627329193,0.8859580390440107,0.9230252397752193,0.0013031959533691406,0.2751779556274414
satimage,KNN,6,0,5793,642,8,0.9080996884735203,0.9094436008948305,0.9080996884735203,0.9084077143236771,0.9394917307768627,0.001046895980834961,0.13130855560302734
satimage,KNN,6,0,5792,643,9,0.9020217729393468,0.9040419862894274,0.9020217729393468,0.9027220231928624,0.9343355861161886,0.0005106925964355469,0.09589791297912598
satimage,KNN,6,0,5792,643,10,0.9097978227060654,0.9096995809495567,0.9097978227060654,0.9096553836595166,0.9387502347923269,0.0004811286926269531,0.20670652389526367
satimage,MLP,6,0,5792,643,1,0.7713841368584758,0.8059392026814219,0.7713841368584758,0.7449515367559624,0.8359516045003176,2.5986170768737793,0.0007686614990234375
satimage,MLP,6,0,5791,644,2,0.812111801242236,0.7897172635714693,0.812111801242236,0.776394567022952,0.8616824313641397,2.792919635772705,0.0008413791656494141
satimage,MLP,6,0,5791,644,3,0.703416149068323,0.8157175185538489,0.703416149068323,0.7000651425279635,0.8255832764322832,1.4255609512329102,0.0008087158203125
satimage,MLP,6,0,5791,644,4,0.8198757763975155,0.8091038925150256,0.8198757763975155,0.7921450222708708,0.8688927762322007,2.952716827392578,0.0007460117340087891
satimage,MLP,6,0,5791,644,5,0.7903726708074534,0.7748581031791599,0.7903726708074534,0.7755159068465696,0.8481615143507717,2.4385945796966553,0.0007112026214599609
satimage,MLP,6,0,5791,644,6,0.8074534161490683,0.8068597274801939,0.8074534161490683,0.8064291480174038,0.8770946006861242,3.8557560443878174,0.0008096694946289062
satimage,MLP,6,0,5791,644,7,0.7748447204968945,0.7979208086022027,0.7748447204968945,0.7652406861551877,0.8607262232085199,2.846501350402832,0.0007083415985107422
satimage,MLP,6,0,5793,642,8,0.7476635514018691,0.7431302923624469,0.7476635514018691,0.7246106184975718,0.8315570497238196,1.8573863506317139,0.0007712841033935547
satimage,MLP,6,0,5792,643,9,0.6998444790046656,0.7816184009180683,0.6998444790046656,0.7162731325494551,0.8273876222198195,1.7081167697906494,0.0007078647613525391
satimage,MLP,6,0,5792,643,10,0.8195956454121306,0.8456617721576114,0.8195956454121306,0.8142212028287585,0.8828442434276108,2.3787832260131836,0.0007772445678710938
satimage,NC,6,0,5792,643,1,0.7744945567651633,0.8084359188781961,0.7744945567651633,0.78348065411693,0.8637235738961128,0.002262115478515625,0.0006089210510253906
satimage,NC,6,0,5791,644,2,0.7701863354037267,0.799917026349395,0.7701863354037267,0.7801270513951389,0.85409472415487,0.003701448440551758,0.0008594989776611328
satimage,NC,6,0,5791,644,3,0.7950310559006211,0.8207963519282767,0.7950310559006211,0.8031859201241303,0.8766979293586352,0.003793001174926758,0.00087738037109375
satimage,NC,6,0,5791,644,4,0.7562111801242236,0.7898179910923288,0.7562111801242236,0.7635112077117256,0.8550406194531163,0.0025987625122070312,0.0005614757537841797
satimage,NC,6,0,5791,644,5,0.7515527950310559,0.7925903509425392,0.7515527950310559,0.7632603856115868,0.8502222325615811,0.004895925521850586,0.0012285709381103516
satimage,NC,6,0,5791,644,6,0.8012422360248447,0.8260004912135624,0.8012422360248447,0.8078220664343368,0.8818407911963811,0.002500772476196289,0.0005435943603515625
satimage,NC,6,0,5791,644,7,0.7670807453416149,0.8092427378985562,0.7670807453416149,0.7785645872300635,0.8615166618493699,0.00476837158203125,0.0010509490966796875
satimage,NC,6,0,5793,642,8,0.7757009345794392,0.8093555546045144,0.7757009345794392,0.7845102153835832,0.8629661761794521,0.0024187564849853516,0.0004928112030029297
satimage,NC,6,0,5792,643,9,0.7947122861586314,0.8248082475751927,0.7947122861586314,0.8019535818726563,0.8728955865654946,0.0015997886657714844,0.00039005279541015625
satimage,NC,6,0,5792,643,10,0.7978227060653188,0.8318472398916318,0.7978227060653188,0.8068356581005766,0.8788080756229091,0.0018393993377685547,0.00064849853515625
satimage,QDA,6,0,5792,643,1,0.8538102643856921,0.8458975940618897,0.8538102643856921,0.8393137992594828,0.8919670833653776,0.013746500015258789,0.0019347667694091797
satimage,QDA,6,0,5791,644,2,0.8462732919254659,0.8303842120939767,0.8462732919254659,0.8291797921772104,0.8886374289192039,0.013030052185058594,0.0014955997467041016
satimage,QDA,6,0,5791,644,3,0.8711180124223602,0.8657135063164508,0.8711180124223602,0.8514228667455813,0.9011847482240674,0.029315710067749023,0.001806020736694336
satimage,QDA,6,0,5791,644,4,0.8649068322981367,0.8557342167759311,0.8649068322981367,0.8469264847262222,0.8990156111702855,0.014911651611328125,0.0018353462219238281
satimage,QDA,6,0,5791,644,5,0.8555900621118012,0.8375166003631513,0.8555900621118012,0.8312035138200986,0.8913323624754914,0.017391443252563477,0.0017719268798828125
satimage,QDA,6,0,5791,644,6,0.8462732919254659,0.834060468895598,0.8462732919254659,0.8225111649347597,0.8871162701930879,0.010530471801757812,0.0014717578887939453
satimage,QDA,6,0,5791,644,7,0.8540372670807453,0.8419753192301958,0.8540372670807453,0.8405726751096232,0.8956584228346248,0.014219522476196289,0.001970529556274414
satimage,QDA,6,0,5793,642,8,0.8364485981308412,0.8189297810811662,0.8364485981308412,0.8182227245085202,0.8819977421873092,0.013262748718261719,0.0030612945556640625
satimage,QDA,6,0,5792,643,9,0.8506998444790047,0.8417759629086978,0.8506998444790047,0.8338103339897196,0.8909183848091526,0.03314709663391113,0.0022199153900146484
satimage,QDA,6,0,5792,643,10,0.8678071539657853,0.8610474441596236,0.8678071539657853,0.8539119913961124,0.9031738763607784,0.011906862258911133,0.0018689632415771484
satimage,RF,6,0,5792,643,1,0.8351477449455676,0.8334179911010651,0.8351477449455676,0.8216556690735924,0.8744577059818779,0.0739898681640625,0.012630701065063477
satimage,RF,6,0,5791,644,2,0.8540372670807453,0.8513275489448258,0.8540372670807453,0.8423478981462165,0.8876678582589529,0.04523301124572754,0.0020499229431152344
satimage,RF,6,0,5791,644,3,0.8555900621118012,0.8518512812442551,0.8555900621118012,0.8457293074921756,0.8929558945222801,0.10236692428588867,0.004026889801025391
satimage,RF,6,0,5791,644,4,0.8478260869565217,0.8508849759294468,0.8478260869565217,0.837092006103441,0.884871187185792,0.04245400428771973,0.002165555953979492
satimage,RF,6,0,5791,644,5,0.8416149068322981,0.8342781939600714,0.8416149068322981,0.8306473851459306,0.8813082292149266,0.13028979301452637,0.003092527389526367
satimage,RF,6,0,5791,644,6,0.8400621118012422,0.841276109002178,0.8400621118012422,0.8304709021633626,0.8847969111633708,0.10502266883850098,0.007914066314697266
satimage,RF,6,0,5791,644,7,0.8245341614906833,0.8178732845703499,0.8245341614906833,0.8166063026256488,0.8734268993517179,0.10053443908691406,0.0029833316802978516
satimage,RF,6,0,5793,642,8,0.822429906542056,0.8153812597255442,0.822429906542056,0.8047469207937181,0.8652446721574799,0.03811454772949219,0.0029087066650390625
satimage,RF,6,0,5792,643,9,0.8569206842923794,0.8614614035240145,0.8569206842923794,0.8469849057617703,0.889985886790946,0.03644299507141113,0.0029592514038085938
satimage,RF,6,0,5792,643,10,0.8522550544323484,0.8535264286518168,0.8522550544323484,0.837808092884562,0.8845494416800032,0.09536910057067871,0.0027539730072021484
satimage,SEVQ,6,1056,5792,643,1,0.9035769828926905,0.905132419877139,0.9035769828926905,0.9041629267379787,0.9368777903433164,7.760355710983276,0.07804179191589355
satimage,SEVQ,6,1061,5791,644,2,0.9021739130434783,0.9045415457429631,0.9021739130434783,0.9031672142634707,0.9363834242105025,8.21211314201355,0.08640694618225098
satimage,SEVQ,6,1093,5791,644,3,0.9145962732919255,0.9145960717742918,0.9145962732919255,0.9144439401267187,0.9423436148826536,8.610002040863037,0.09227395057678223
satimage,SEVQ,6,1100,5791,644,4,0.9145962732919255,0.9174882288859374,0.9145962732919255,0.9157413349621754,0.9451703197989426,7.729452133178711,0.0780789852142334
satimage,SEVQ,6,1065,5791,644,5,0.8928571428571429,0.8961156292528325,0.8928571428571429,0.8942579010226067,0.931628029255833,7.68615460395813,0.0787358283996582
satimage,SEVQ,6,1105,5791,644,6,0.906832298136646,0.911899407230087,0.906832298136646,0.9084420227229746,0.9442367743692186,8.777970790863037,0.0835256576538086
satimage,SEVQ,6,1076,5791,644,7,0.8788819875776398,0.880951628171088,0.8788819875776398,0.8795497124828393,0.9192261883483812,7.267864465713501,0.06330275535583496
